Id,STseg,SegId,Study,Session,Order,SL,TL,Task,Task2,Text,Part,Nedit,Dur,FDur,PreGap,TG300,TD300,TB300,TG500,TD500,TB500,TG1000,TD1000,TB1000,TG2000,TD2000,TB2000,TG5000,TD5000,TB5000,Scatter,FixS,TrtS,FixT,TrtT,ParalFixS,ParalS,ParalFixT,ParalT,Ins,Del,MIns,MDel,AIns,ADel,SIns,SDel,TokS,LenS,TokT,LenT,LenMT,Yawat,String,TAGnbr,SAGnbr,HSgrp,Cross,HCross,HTra,HSTC,HTot,HTotN
8,8,23,CREATIVE_A1,P12_P3,NA,en,zh,P,1,3,P12,2,432778,432778,71194,345889,15695,58,340720,20864,45,328361,33223,26,315295,46289,17,292350,69234,10,13,0,0,0,0,0,0,0,0,205,195,205,195,0,0,0,0,15,59,15,27,0,---,??_?_??_??_?_??_??_??_?_??_?_??_??_???_?,2.27,2.6,0.79,8.33,3.21,3.04,3.48,6.07,0.81
9,9,24,CREATIVE_A1,P12_P3,NA,en,zh,P,1,3,P12,3,625091,625091,183224,430996,10871,55,426744,15123,44,414347,27520,25,402702,39165,17,386926,54941,11,21,0,0,0,0,0,0,0,0,151,144,151,144,0,0,0,0,26,137,26,45,0,---,??_??_?_??_??_?_??_??_??_??_?_??_?_????_?_?_?_??_?_??_??_??_?_??_??_?,1.23,1.54,0.74,3.88,2.47,2.09,2.93,6.97,0.84
10,10,25,CREATIVE_A1,P12_P3,NA,en,zh,P,1,3,P12,1,416816,416816,41148,371677,3991,23,370401,5267,20,368082,7586,17,362511,13157,13,352150,23518,10,9,0,0,0,0,0,0,0,0,78,77,78,77,0,0,0,0,29,170,32,57,0,---,?_??_8_??_?_??_20_???_?_??_???_?_?_??_??_?_?_?_?_?_?_??_?_??_??_??_?_?_???_??_???_?,1.69,1.76,0.77,4.52,2.31,2.3,2.8,7.16,0.85
11,11,26,CREATIVE_A1,P12_P3,NA,en,zh,P,1,3,P12,2,614800,614800,95260,500254,19286,95,494867,24673,81,467032,52508,42,453799,65741,32,419318,100222,21,28,0,0,0,0,0,0,0,0,264,260,264,260,0,0,0,0,33,161,36,57,0,---,??_?_??_??_?_??_??_?_??_??_?_??_?_???_?_??_??_?_?_?_??_??_?_??_?_?_?_?_??_?_??_??_??_?_??_?,1.67,2.03,0.97,3.94,2.15,2.53,2.94,7.4,0.86
1,1,1,CREATIVE_A1,P12_T1,NA,en,zh,T,-1,1,P12,3,325492,62391,317433,6238,1821,7,5035,3024,4,2752,5307,1,2752,5307,1,0,8059,0,3,0,0,0,0,0,0,0,0,31,27,31,27,0,0,0,0,1,13,2,4,0,---,??_??,2,1,0,2,1.12,3.7,3.7,3.39,0.92
2,2,2,CREATIVE_A1,P12_T1,NA,en,zh,T,-1,1,P12,2,180312,180312,76334,101713,2265,4,101320,2658,3,100354,3624,2,99200,4778,1,99200,4778,1,4,0,0,0,0,0,0,0,0,52,24,52,24,0,0,0,0,15,99,17,29,0,---,“_????_??_?_??_?_??_?_?_??_??_?_??_??_??_?_”,1.27,1.27,0.87,3.47,1.88,1.37,2.71,6.09,0.8
3,3,3,CREATIVE_A1,P12_T1,NA,en,zh,T,-1,1,P12,2,1526489,78382,1458007,67984,498,8,67534,948,7,67534,948,7,66353,2129,6,56515,11967,3,5,0,0,0,0,0,0,0,0,15,10,15,10,0,0,0,0,4,22,9,18,0,---,—_—_???_·_???_?_1975_?_?,2.25,1,0,3.75,2.12,2.34,2.62,4.15,0.73
4,4,4,CREATIVE_A1,P12_T1,NA,en,zh,T,-1,1,P12,1,2599281,120229,2479052,118940,1289,8,118940,1289,8,116661,3568,5,116661,3568,5,108551,11678,3,4,0,0,0,0,0,0,0,0,18,29,18,29,0,0,0,0,25,133,21,36,0,---,??_??_?_·_?_??_???_??_?_??_??_??_?_??_?_??_??_??_??_?_?,1.12,1.8,1.26,2.64,1.91,2.09,2.91,6.85,0.82
5,5,5,CREATIVE_A1,P12_T1,NA,en,zh,T,-1,1,P12,3,78480,78480,75222,2104,1154,2,2104,1154,2,1200,2058,1,0,3258,0,0,3258,0,5,0,0,0,0,0,0,0,0,31,16,31,16,0,0,0,0,12,67,9,16,0,---,?_??_???_??_??_?_??_?_?,1.08,1.83,1.14,2.17,1.64,1.76,2.55,5.75,0.79
6,6,6,CREATIVE_A1,P12_T1,NA,en,zh,T,-1,1,P12,3,584365,584365,218434,361903,4028,31,360164,5767,26,355328,10603,20,349975,15956,16,340008,25923,13,26,0,0,0,0,0,0,0,0,152,63,152,63,0,0,0,0,49,269,54,90,0,---,?_??_??_??_?_??_??_?_?_??_??_?_??_??_????_?_??_?_?_??_??_?_?_?_???_?_???_?_?_?_?_??_??_?_??_??_??_?_?_??_?_??_????_?_??_??_?_??_?_??_?_??_??_?,1.51,1.65,1.64,4.08,2.52,2.58,3.4,7.98,0.86
7,7,7,CREATIVE_A1,P12_T1,NA,en,zh,T,-1,1,P12,3,597535,597535,177267,412516,7752,39,411228,9040,36,398902,21366,19,391885,28383,14,366911,53357,6,15,0,0,0,0,0,0,0,0,157,96,157,96,0,0,0,0,41,226,35,62,0,---,?_??_??_??_??_??_?_??_??_?_??_??_?_??_??_???_?_??_???_??_?_??_??_??_?_?_??_??_?_??_?_??_??_??_?,1.37,1.83,1.61,2.39,2.2,2.49,3.15,7.77,0.86
8,8,8,CREATIVE_A1,P12_T1,NA,en,zh,T,-1,1,P12,4,483597,179391,422114,53734,7749,20,52034,9449,16,49144,12339,12,43163,18320,8,23913,37570,3,11,0,0,0,0,0,0,0,0,119,81,119,81,0,0,0,0,23,123,21,39,0,---,??_??_????_?_??_?_??_?_??_??_?_????_?_??_?_??_??_??_?_??_?,1.35,2.3,1.29,3.48,2.11,2.06,3.07,6.97,0.85
9,9,9,CREATIVE_A1,P12_T1,NA,en,zh,T,-1,1,P12,3,412309,412309,119900,290638,1771,10,290638,1771,10,289302,3107,8,288111,4298,7,285718,6691,6,14,0,0,0,0,0,0,0,0,64,20,64,20,0,0,0,0,23,124,26,45,0,---,?_?_??_?_????_?_SanFran_?_??_?_??_??_?_??_?_??_??_?_?_??_?_?_?_??_?_?,1.61,1.7,1.22,3.83,1.63,1.83,2.62,6.85,0.83
10,10,10,CREATIVE_A1,P12_T1,NA,en,zh,T,-1,1,P12,1,139053,139053,21117,113334,4602,14,112423,5513,12,109646,8290,8,104210,13726,5,100622,17314,4,8,0,0,0,0,0,0,0,0,74,57,74,57,0,0,0,0,8,50,10,18,0,---,??_??_?_?_??_?_????_?_??_?,1.38,1.25,0.47,2.62,2.05,2.15,3.16,5.88,0.88
11,11,11,CREATIVE_A1,P12_T1,NA,en,zh,T,-1,1,P12,3,409858,119104,308392,97179,4287,20,93582,7884,11,93582,7884,11,84502,16964,4,79480,21986,2,5,0,0,0,0,0,0,0,0,54,49,54,49,0,0,0,0,5,20,4,6,0,---,??_?_?_?,1.2,2.2,2.27,2.4,2.35,1.91,3.1,4.16,0.69
12,12,12,CREATIVE_A1,P12_T1,NA,en,zh,T,-1,1,P12,1,11419,11419,10532,882,5,1,882,5,1,0,887,0,0,887,0,0,887,0,1,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,4,25,4,8,0,---,??_??_??_?,1,1,0.06,1,0.71,0.42,0.81,3.9,0.68
13,13,13,CREATIVE_A1,P12_T1,NA,en,zh,T,-1,1,P12,2,150921,150921,61926,84423,4572,19,83557,5438,17,79269,9726,11,72847,16148,7,68251,20744,5,8,0,0,0,0,0,0,0,0,84,44,84,44,0,0,0,0,29,138,23,41,0,---,?_?_ANA008_?_?_??_?_??_?_???_?_??_??_?_??_?_?_??_?_?_??_????_?,1.28,1.97,1.5,2.86,1.93,2.24,3,6.88,0.8
14,14,14,CREATIVE_A1,P12_T1,NA,en,zh,T,-1,1,P12,1,63633,63633,20335,42691,607,7,42320,978,6,41176,2122,4,39541,3757,3,37219,6079,2,3,0,0,0,0,0,0,0,0,23,11,23,11,0,0,0,0,8,44,8,13,0,---,??_?_?_??_??_?_??_?,1.75,2,1.25,2.25,1.83,2.59,3.18,5.37,0.8
15,15,15,CREATIVE_A1,P12_T1,NA,en,zh,T,-1,1,P12,1,13469,13469,12036,1427,6,1,1427,6,1,1427,6,1,0,1433,0,0,1433,0,1,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,9,40,6,9,0,---,?_??_?_?_??_?,1,1.67,1.41,1.22,1.62,2.17,3.08,5.52,0.8
1,1,16,CREATIVE_A1,P13_P3,2,en,zh,P,1,3,P13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1,2,0,---,??,1,2,0,1,0,0,0,0,0
2,2,17,CREATIVE_A1,P13_P3,2,en,zh,P,1,3,P13,2,339241,80905,293174,42491,3576,4,42133,3934,3,42133,3934,3,40402,5665,2,40402,5665,2,1,0,0,0,0,0,0,0,0,50,53,50,53,0,0,0,0,15,77,13,22,0,---,?_??_??_?_?_????_??_?_??_?_?_??_?,1.4,1.93,0.14,4.47,1.8,1.41,2.12,5.55,0.74
3,3,18,CREATIVE_A1,P13_P3,2,en,zh,P,1,3,P13,3,421656,421656,189198,204529,27929,75,192969,39489,46,175443,57015,21,169757,62701,17,150564,81894,10,23,0,0,0,0,0,0,0,0,345,325,345,325,0,0,0,0,39,208,58,86,0,---,?_??_“_??_??_”_?_?_—_—_?_?_??_?_?_??_??_?_??_?_??_??_??_??_?_??_?_?_?_??_??_?_??_??_?_??_???_?_?_?_?_???_?_?_??_—_—_??_?_??_?_??_??_?_?_??_?_?,2.26,1.77,0.98,4.95,2.05,2.33,2.93,7.24,0.82
4,4,19,CREATIVE_A1,P13_P3,2,en,zh,P,1,3,P13,4,527856,267462,429658,83578,14620,44,78955,19243,32,67250,30948,15,54466,43732,6,49806,48392,4,7,0,0,0,0,0,0,0,0,183,171,183,171,0,0,0,0,18,103,24,42,0,---,??_?_??_??_??_?_??_?_??_??_??_?_?_??_??_??_??_?_??_??_??_?_???_?,2.94,2.56,1.78,4.67,3.11,2.41,3.4,6.73,0.87
5,5,20,CREATIVE_A1,P13_P3,2,en,zh,P,1,3,P13,2,305064,305064,147564,151749,5751,21,150245,7255,17,146132,11368,10,140038,17462,5,131781,25719,3,6,0,0,0,0,0,0,0,0,75,71,75,71,0,0,0,0,18,101,22,34,0,---,?_?_??_??_?_?_??_??_?_?_??_??_??_??_?_??_?_??_?_?_??_?,1.67,1.44,1.16,3.78,2.47,2.03,3.27,6.69,0.86
6,6,21,CREATIVE_A1,P13_P3,2,en,zh,P,1,3,P13,3,213776,213776,117825,87620,8331,25,84991,10960,19,77487,18464,8,76201,19750,7,63310,32641,4,7,0,0,0,0,0,0,0,0,120,113,120,113,0,0,0,0,29,139,23,49,0,---,????_????_?_??_?_????_??_??_??_?_??_?_??_?_??_?_??_????_??_??_??_???_?,1.59,2.31,1.32,3.62,1.85,1.9,2.82,6.82,0.81
7,7,22,CREATIVE_A1,P13_P3,2,en,zh,P,1,3,P13,2,161839,161839,56300,103454,2085,13,102798,2741,11,100892,4647,8,96266,9273,5,85142,20397,2,6,0,0,0,0,0,0,0,0,41,41,41,41,0,0,0,0,17,86,16,28,0,---,“_?_??_???_?_”_??_??_???_?_?_???_?_??_??_?,1.24,1.47,1.26,3.29,1.66,1.84,2.54,5.99,0.78
8,8,23,CREATIVE_A1,P13_P3,2,en,zh,P,1,3,P13,4,180626,180626,107111,66084,7431,25,62587,10928,16,58097,15418,10,53906,19609,7,45754,27761,4,9,0,0,0,0,0,0,0,0,92,90,92,90,0,0,0,0,15,59,13,19,0,---,?_??_?_??_??_?_??_??_?_?_?_?_?,1.67,2.2,1.36,5,1.89,2.87,3.2,6.07,0.81
9,9,24,CREATIVE_A1,P13_P3,2,en,zh,P,1,3,P13,6,973492,973492,200276,743780,29436,99,736688,36528,82,708527,64689,43,698594,74622,36,652718,120498,21,28,0,0,0,0,0,0,0,0,369,357,369,357,0,0,0,0,26,137,32,50,0,---,?_??_??_?_??_?_?_??_?_??_??_?_?_?_?_??_??_?_??_?_?_??_?_??_??_??_?_???_??_?_??_?,1.62,1.69,0.61,4.58,2.53,2.17,3.24,6.97,0.84
10,10,25,CREATIVE_A1,P13_P3,2,en,zh,P,1,3,P13,6,588987,588987,283935,293885,11167,59,287659,17393,43,278322,26730,30,270494,34558,24,234203,70849,14,21,0,0,0,0,0,0,0,0,163,162,163,162,0,0,0,0,29,170,36,57,0,---,??_8_??_?_?_??_20_??_?_?_??_??_?_??_?_??_???_?_??_?_?_??_??_?_?_?_?_??_?_?_???_??_?_???_?_?,1.76,1.62,1.17,3.97,2.5,2.49,3.08,7.16,0.85
11,11,26,CREATIVE_A1,P13_P3,2,en,zh,P,1,3,P13,3,364354,364354,138338,211970,14046,52,206503,19513,39,196419,29597,25,180646,45370,13,171441,54575,10,13,0,0,0,0,0,0,0,0,198,185,198,185,0,0,0,0,33,161,40,66,0,---,??_?_?_??_?_?_??_??_??_??_?_?_??_?_??_?_???_?_??_?_?_???_??_??_??_?_????_?_?_??_?_?_?_??_??_??_??_?_??_?,1.79,1.73,0.47,3.48,2.59,2.61,3.23,7.4,0.86
1,1,1,CREATIVE_A1,P13_T1,1,en,zh,T,-1,1,P13,3,347221,347221,265526,77083,4612,12,74396,7299,5,73242,8453,3,71897,9798,2,67610,14085,1,3,0,0,0,0,0,0,0,0,63,59,63,59,0,0,0,0,1,13,1,4,0,---,????,1,1,0,1,0.89,2.7,2.7,3.39,0.92
2,2,2,CREATIVE_A1,P13_T1,1,en,zh,T,-1,1,P13,2,215186,215186,92147,111812,11227,26,108532,14507,17,102902,20137,9,100178,22861,7,94422,28617,5,5,0,0,0,0,0,0,0,0,136,111,136,111,0,0,0,0,15,99,13,26,0,---,????_??_?_??_?_??_??_??_??_??_?_??_??,1.47,2.07,2.27,2.87,2.85,2.9,3.39,6.09,0.8
3,3,3,CREATIVE_A1,P13_T1,1,en,zh,T,-1,1,P13,1,281017,281017,192221,85874,2922,10,84555,4241,7,82973,5823,5,80629,8167,3,76308,12488,2,2,0,0,0,0,0,0,0,0,45,31,45,31,0,0,0,0,4,22,6,15,0,---,???_·_???_?_1975_?,1.5,1,0,4,2.22,2.59,2.87,4.15,0.73
4,4,4,CREATIVE_A1,P13_T1,1,en,zh,T,-1,1,P13,13,1538850,1538850,777965,699812,61073,204,680561,80324,155,635578,125307,88,588206,172679,56,505770,255115,30,41,0,0,0,0,0,0,0,0,772,737,772,737,0,0,0,0,25,133,21,36,0,---,??_??_??_??_?_?_??_?_?_??_?_???_·_??_??_??_?_??_?_???_?,1.68,2.6,1.97,5.36,2.33,2.27,3.26,6.85,0.82
5,5,5,CREATIVE_A1,P13_T1,1,en,zh,T,-1,1,P13,7,336728,336728,98123,222494,16111,50,218006,20599,39,205014,33591,20,196057,42548,14,181651,56954,9,20,0,0,0,0,0,0,0,0,203,176,203,176,0,0,0,0,12,67,16,28,0,---,??_???_??_?_?_?_????_?_??_“_??_??_”_?_??_?,2.42,2.17,1.06,6.17,2.53,2.57,3.2,5.75,0.79
6,6,6,CREATIVE_A1,P13_T1,1,en,zh,T,-1,1,P13,11,821302,821302,364350,414069,42883,140,400349,56603,106,369969,86983,62,340956,115996,42,262573,194379,18,36,0,0,0,0,0,0,0,0,588,503,588,503,0,0,0,0,49,269,53,86,0,---,??_?_?_??_??_??_?_??_??_??_??_??_?_??_?_??_?_??_?_?_?_?_???_??_?_?_??_??_??_??_?_??_??_?_?_??_??_??_?_“_??_??_?_??_??_??_”_?_??_??_?_??_?,1.73,2.02,1.39,6.02,2.69,2.74,3.44,7.98,0.86
7,7,7,CREATIVE_A1,P13_T1,1,en,zh,T,-1,1,P13,11,624781,624781,304124,276004,44653,134,258683,61974,91,234255,86402,54,203360,117297,31,153423,167234,15,23,0,0,0,0,0,0,0,0,620,543,620,543,0,0,0,0,41,226,45,78,0,---,??_??_??_??_??_?_??_?_??_?_??_?_??_??_?_??_?_?_??_??_?_??_???_?_???_???_?_?_?_??_??_?_????_?_??_??_?_?_?_???_?_??_??_??_?,1.78,2.02,1.86,5.59,2.74,2.94,3.54,7.77,0.86
8,8,8,CREATIVE_A1,P13_T1,1,en,zh,T,-1,1,P13,9,892713,892713,402042,462295,28376,99,453106,37565,75,433521,57150,45,408221,82450,26,378108,112563,16,17,0,0,0,0,0,0,0,0,365,334,365,334,0,0,0,0,23,123,17,32,0,---,????_?_?_??_?_???_???_??_?_??_?_?_?_???_??_??_?,1.13,2.3,1.7,2.35,2.48,2.8,3.29,6.97,0.85
9,9,9,CREATIVE_A1,P13_T1,1,en,zh,T,-1,1,P13,4,624514,624514,266583,339805,18126,55,333423,24508,40,319560,38371,23,302527,55404,12,299331,58600,11,18,0,0,0,0,0,0,0,0,231,195,231,195,0,0,0,0,23,124,23,37,0,---,??_?_??_?_??_??_“_???_”_?_??_??_?_?_??_?_???_??_?_?_??_?_?,1.78,2.04,1.32,3.09,2.27,2.63,3.21,6.85,0.83
10,10,10,CREATIVE_A1,P13_T1,1,en,zh,T,-1,1,P13,4,247090,247090,196376,42696,8018,21,39525,11189,13,35922,14792,8,28324,22390,2,26040,24674,1,9,0,0,0,0,0,0,0,0,109,88,109,88,0,0,0,0,8,50,13,22,0,---,???_?_??_??_?_??_?_??_?_?_??_??_?,2.25,1.5,1.92,7.38,3.25,3.33,3.7,5.88,0.88
11,11,11,CREATIVE_A1,P13_T1,1,en,zh,T,-1,1,P13,3,85086,85086,49492,29358,6236,15,28366,7228,12,23068,12526,4,21953,13641,3,18853,16741,2,5,0,0,0,0,0,0,0,0,81,73,81,73,0,0,0,0,5,20,5,9,0,---,??_??_?_??_?,3.4,3.4,2.96,4,3.1,3.38,3.7,4.16,0.69
12,12,12,CREATIVE_A1,P13_T1,1,en,zh,T,-1,1,P13,3,137191,137191,115183,18336,3672,10,17064,4944,7,15223,6785,4,13108,8900,2,13108,8900,2,4,0,0,0,0,0,0,0,0,58,44,58,44,0,0,0,0,4,25,9,15,0,---,?_??_??_??_?_?_??_??_?,2.25,1,0.06,3.5,3.45,1.91,3.7,3.9,0.68
13,13,13,CREATIVE_A1,P13_T1,1,en,zh,T,-1,1,P13,4,258777,258777,117654,111983,29140,77,102729,38394,54,81548,59575,25,63224,77899,12,47763,93360,6,10,0,0,0,0,0,0,0,0,334,275,334,275,0,0,0,0,29,138,33,60,0,---,??_?_?_?_??_?_ANA008_?_??_??_?_??_?_??_??_?_??_?_??_?_?_??_?_??_????_?_??_?_???_??_?_????_?,1.76,2.24,1.16,3.52,2.34,2.63,3.41,6.88,0.8
14,14,14,CREATIVE_A1,P13_T1,1,en,zh,T,-1,1,P13,4,206347,206347,80232,122014,4101,12,120766,5349,9,115223,10892,2,115223,10892,2,115223,10892,2,6,0,0,0,0,0,0,0,0,69,54,69,54,0,0,0,0,8,44,11,16,0,---,??_?_??_??_?_?_??_?_?_?_?,1.75,1.5,0.33,5,2.53,2.27,3.18,5.37,0.8
15,15,15,CREATIVE_A1,P13_T1,1,en,zh,T,-1,1,P13,6,251423,251423,197919,45081,8423,18,44170,9334,16,42276,11228,13,36890,16614,9,11544,41960,2,19,0,0,0,0,0,0,0,0,109,89,109,89,0,0,0,0,9,40,14,21,0,---,?_?_??_??_?_?_??_?_??_?_?_??_??_?,2.22,1.89,1.01,3.22,2.06,3.07,3.48,5.52,0.8
1,1,1,CREATIVE_A1,P14_P1,NA,en,zh,P,1,1,P14,5,996839,110579,968285,22722,5832,13,21832,6722,11,16371,12183,3,14934,13620,2,11711,16843,1,4,0,0,0,0,0,0,0,0,92,93,92,93,0,0,0,0,1,13,1,4,0,---,????,1,1,0,1,0.89,2.7,2.7,3.39,0.92
2,2,2,CREATIVE_A1,P14_P1,NA,en,zh,P,1,1,P14,5,2325145,79338,1302292,1014036,8817,25,1011480,11373,18,1007465,15388,13,1003346,19507,10,979977,42876,3,10,0,0,0,0,0,0,0,0,132,136,132,136,0,0,0,0,15,99,16,29,0,---,“_????_??_?_??_?_??_?_??_??_?_??_??_???_?_”,1.47,1.53,0.68,3.93,1.6,1.6,2.55,6.09,0.8
3,3,3,CREATIVE_A1,P14_P1,NA,en,zh,P,1,1,P14,3,1682741,63482,1619260,60100,3381,21,58266,5215,16,55640,7841,12,45950,17531,5,37221,26260,2,5,0,0,0,0,0,0,0,0,61,57,61,57,0,0,0,0,4,22,12,34,0,---,—_—_???_·_???_?_James_Buchanan_?_?_1975_?,3,1,0,6.75,3.7,2.84,3.7,4.15,0.73
4,4,4,CREATIVE_A1,P14_P1,NA,en,zh,P,1,1,P14,4,1420976,116008,1336236,70499,14241,40,64770,19970,26,56375,28365,14,46498,38242,7,33513,51227,2,6,0,0,0,0,0,0,0,0,159,160,159,160,0,0,0,0,25,133,25,51,0,---,??_???_·_??_?_?_Malika_Rydman_?_??_??_?_??_???_?_??_?_?_??_??_??_?_??_?_?,1.76,2.6,1.9,4.32,2.58,2.52,3.3,6.85,0.82
5,5,5,CREATIVE_A1,P14_P1,NA,en,zh,P,1,1,P14,2,312865,312865,167223,137060,8582,34,130931,14711,18,124796,20846,9,122382,23260,7,111964,33678,4,6,0,0,0,0,0,0,0,0,112,114,112,114,0,0,0,0,12,67,11,19,0,---,?_?_??_?_???_?_????_?_??_?_?,1.5,1.83,1.25,3.58,2.37,2.13,2.95,5.75,0.79
6,6,6,CREATIVE_A1,P14_P1,NA,en,zh,P,1,1,P14,3,1475081,736651,138853,1301243,34985,91,1291307,44921,66,1278242,57986,47,1264179,72049,35,1221234,114994,22,22,0,0,0,0,0,0,0,0,411,418,411,418,0,0,0,0,49,269,42,72,0,---,??_??_??_?_??_?_??_?_???_?_?_??_????_?_?_??_?_?_?_?_???_??_?_??_????_?_??_??_?_?_??_??_??_?_??_??_?_?_??_??_??_?,1.59,2.39,1.37,3.88,2.26,2.54,3.23,7.98,0.86
7,7,7,CREATIVE_A1,P14_P1,NA,en,zh,P,1,1,P14,3,986300,746871,119706,804347,62247,152,781723,84871,95,753393,113201,52,739323,127271,41,695111,171483,24,33,0,0,0,0,0,0,0,0,713,724,713,724,0,0,0,0,41,226,35,63,0,---,??_??_??_???_??_??_??_?_??_??_?_??_?_??_??_?_???_??_?_??_?_??_??_??_?_?_?_???_??_???_??_?_??_?_?,1.59,2.12,1.1,4.17,2.47,2.47,3.14,7.77,0.86
8,8,8,CREATIVE_A1,P14_P1,NA,en,zh,P,1,1,P14,4,872723,872723,479362,357724,35637,109,335581,57780,54,316564,76797,27,311131,82230,23,270200,123161,11,15,0,0,0,0,0,0,0,0,390,382,390,382,0,0,0,0,23,123,25,44,0,---,??_????_?_??_??_??_?_??_?_?_??_?_????_?_??_??_?_?_??_?_??_??_??_?_?,1.52,1.7,0.81,5.09,2.21,2.38,3.09,6.97,0.85
9,9,9,CREATIVE_A1,P14_P1,NA,en,zh,P,1,1,P14,3,722771,469741,147058,564202,11511,36,559778,15935,24,552127,23586,13,545619,30094,9,541624,34089,8,9,0,0,0,0,0,0,0,0,142,136,142,136,0,0,0,0,23,124,25,40,0,---,??_??_?_??_?_???_??_?_??_??_?_?_??_?_??_???_?_?_??_?_?_?_?_??_?,1.48,1.43,0.8,3.3,1.8,1.75,2.53,6.85,0.83
10,10,10,CREATIVE_A1,P14_P1,NA,en,zh,P,1,1,P14,2,1307881,72090,1261073,37829,8979,20,34996,11812,13,31268,15540,8,28355,18453,6,14073,32735,2,5,0,0,0,0,0,0,0,0,93,98,93,98,0,0,0,0,8,50,10,20,0,---,??_?_??_??_?_???_??_?_????_?,1.25,1,0.2,1.88,1.85,1.9,2.64,5.88,0.88
11,11,11,CREATIVE_A1,P14_P1,NA,en,zh,P,1,1,P14,1,78302,78302,72499,3173,2630,6,2108,3695,3,0,5803,0,0,5803,0,0,5803,0,1,0,0,0,0,0,0,0,0,31,30,31,30,0,0,0,0,5,20,4,8,0,---,??_?_???_?,1,1.4,0.22,1.8,0.7,1.25,1.55,4.16,0.69
12,12,12,CREATIVE_A1,P14_P1,NA,en,zh,P,1,1,P14,1,37652,37652,35044,1387,1221,3,548,2060,1,0,2608,0,0,2608,0,0,2608,0,1,0,0,0,0,0,0,0,0,13,12,13,12,0,0,0,0,4,25,5,9,0,---,??_??_?_??_?,1.25,1,0.06,1.5,1.56,1.12,2,3.9,0.68
13,13,13,CREATIVE_A1,P14_P1,NA,en,zh,P,1,1,P14,4,450189,450189,295935,144766,9488,29,140880,13374,19,135560,18694,11,133718,20536,10,124659,29595,7,10,0,0,0,0,0,0,0,0,121,119,121,119,0,0,0,0,29,138,26,46,0,---,??_?_ANA008_?_?_??_?_?_??_?_?_??_?_??_?_??_?_??_?_??_?_???_?_??_????_?,1.97,2.38,1.44,3.03,2.25,2.25,2.93,6.88,0.8
14,14,14,CREATIVE_A1,P14_P1,NA,en,zh,P,1,1,P14,2,348125,348125,167918,177391,2816,7,176949,3258,6,175455,4752,4,173506,6701,3,171215,8992,2,5,0,0,0,0,0,0,0,0,26,28,26,28,0,0,0,0,8,44,9,14,0,---,??_?_??_??_?_?_??_?_?,1.5,1.25,0.45,1.75,1.81,2.02,2.61,5.37,0.8
15,15,15,CREATIVE_A1,P14_P1,NA,en,zh,P,1,1,P14,2,77362,77362,40805,28057,8500,18,24979,11578,10,22658,13899,6,19422,17135,3,16839,19718,2,6,0,0,0,0,0,0,0,0,97,93,97,93,0,0,0,0,9,40,10,16,0,---,?_?_??_??_?_??_??_??_?_?,1.67,1.44,0.81,2.22,1.62,2.15,2.64,5.52,0.8
1,1,16,CREATIVE_A1,P14_T3,NA,en,zh,T,-1,3,P14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1,2,0,---,??,1,2,0,1,0,0,0,0,0
2,2,17,CREATIVE_A1,P14_T3,NA,en,zh,T,-1,3,P14,4,129410100,137981,129364394,38959,6747,22,35314,10392,13,32212,13494,8,25390,20316,4,17587,28119,2,5,0,0,0,0,0,0,0,0,95,87,95,87,0,0,0,0,15,77,11,19,0,---,??_??_?_?_???_?_?_??_??_??_?,1.2,1.8,0.56,3.13,1.69,2.27,2.68,5.55,0.74
3,3,18,CREATIVE_A1,P14_T3,NA,en,zh,T,-1,3,P14,5,666176,224045,464401,178657,23118,75,166494,35281,45,149743,52032,21,136951,64824,12,109453,92322,3,11,0,0,0,0,0,0,0,0,295,296,295,296,0,0,0,0,39,208,38,58,0,---,??_??_?_??_?_??_?_??_??_?_?_??_?_??_??_??_?_?_?_??_?_???_—_—_?_?_??_??_?_?_??_?_?_??_??_??_?_?,1.9,2.08,1.06,10.56,2.61,2.27,3.04,7.24,0.82
4,4,19,CREATIVE_A1,P14_T3,NA,en,zh,T,-1,3,P14,2,14794,14794,14794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,18,103,28,45,0,---,??_??_?_??_??_??_?_??_?_??_??_“_??_?_??_”_??_?_?_?_??_?_??_??_??_?_??_?,2.06,1.56,0.44,3.28,2.43,2.38,3.08,6.73,0.87
5,5,20,CREATIVE_A1,P14_T3,NA,en,zh,T,-1,3,P14,4,3195216,177584,1975286,1204631,15299,50,1197420,22510,31,1186670,33260,16,1177144,42786,9,1165040,54890,5,7,0,0,0,0,0,0,0,0,180,179,180,179,0,0,0,0,18,101,24,36,0,---,?_??_?_?_?_??_??_??_?_??_?_??_?_?_??_??_?_?_??_??_?_?_??_?,1.72,1.89,1.39,4.5,2.38,2.24,3.19,6.69,0.86
